"","X1","G_means","gen_factor","exp_env_factor","E_means","data.type","row"
"343","G_11",0.472594069879288,"G_1","E_1",-0.6785585202499,"mean.ne",1033
"344","G_21",-0.472594069879288,"G_2","E_2",0.6785585202499,"mean.ne",1033
"345","1",0.214291656926449,"G_1","E_1",-0.946215872538074,"raw",1034
"346","2",-0.160891385591061,"G_2","E_2",0.999616143873462,"raw",1034
"347","G_1",0.214291656926449,"G_1","E_1",-0.946215872538074,"means",1034
"348","G_2",-0.160891385591061,"G_2","E_2",0.999616143873462,"means",1034
"349","11",0.0637823576835945,"G_1","E_1",-0.658338183607542,"raw.ne",1034
"350","21",-0.0637823576835945,"G_2","E_2",0.658338183607542,"raw.ne",1034
"351","G_11",0.0637823576835945,"G_1","E_1",-0.658338183607541,"mean.ne",1034
"352","G_21",-0.0637823576835946,"G_2","E_2",0.658338183607541,"mean.ne",1034
"353","1",0.450422003839785,"G_1","E_1",-1.05378047631285,"raw",1035
"354","2",-0.593279830696655,"G_2","E_2",0.910922649455975,"raw",1035
"355","G_1",0.450422003839785,"G_1","E_1",-1.05378047631285,"means",1035
"356","G_2",-0.593279830696655,"G_2","E_2",0.910922649455975,"means",1035
"357","11",0.532906432450884,"G_1","E_1",-0.6818878109786,"raw.ne",1035
"358","21",-0.532906432450884,"G_2","E_2",0.681887810978599,"raw.ne",1035
"359","G_11",0.532906432450884,"G_1","E_1",-0.6818878109786,"mean.ne",1035
"360","G_21",-0.532906432450884,"G_2","E_2",0.681887810978599,"mean.ne",1035
"361","1",-0.765645073095986,"G_1","E_1",-0.456705854194596,"raw",1036
"362","2",0.811411612495771,"G_2","E_2",0.502472393594382,"raw",1036
"363","G_1",-0.765645073095986,"G_1","E_1",-0.456705854194596,"means",1036
"364","G_2",0.811411612495772,"G_2","E_2",0.502472393594382,"means",1036
"365","11",-0.629051050803185,"G_1","E_1",-0.568028062399601,"raw.ne",1036
"366","21",0.629051050803185,"G_2","E_2",0.568028062399602,"raw.ne",1036
"367","G_11",-0.629051050803185,"G_1","E_1",-0.568028062399602,"mean.ne",1036
"368","G_21",0.629051050803185,"G_2","E_2",0.568028062399602,"mean.ne",1036
"369","1",-0.434778212945532,"G_1","E_1",-0.802607322024906,"raw",1037
"370","2",-0.130922598020742,"G_2","E_2",0.236906511058632,"raw",1037
"371","G_1",-0.434778212945533,"G_1","E_1",-0.802607322024906,"means",1037
"372","G_2",-0.130922598020742,"G_2","E_2",0.236906511058632,"means",1037
"373","11",-0.240819050298826,"G_1","E_1",-0.526006344181133,"raw.ne",1037
"374","21",0.240819050298826,"G_2","E_2",0.526006344181133,"raw.ne",1037
"375","G_11",-0.240819050298826,"G_1","E_1",-0.526006344181133,"mean.ne",1037
"376","G_21",0.240819050298826,"G_2","E_2",0.526006344181133,"mean.ne",1037
"377","1",0.764708230384929,"G_1","E_1",-0.267000207865116,"raw",1038
"378","2",-0.801995869654203,"G_2","E_2",0.229712568595842,"raw",1038
"379","G_1",0.764708230384928,"G_1","E_1",-0.267000207865116,"means",1038
"380","G_2",-0.801995869654203,"G_2","E_2",0.229712568595842,"means",1038
"381","11",0.690067548250586,"G_1","E_1",-0.179250992625698,"raw.ne",1038
"382","21",-0.690067548250587,"G_2","E_2",0.179250992625697,"raw.ne",1038
"383","G_11",0.690067548250587,"G_1","E_1",-0.179250992625697,"mean.ne",1038
"384","G_21",-0.690067548250587,"G_2","E_2",0.179250992625697,"mean.ne",1038
"385","1",-0.0225354807945362,"G_1","E_1",0.602148793000741,"raw",1039
"386","2",0.737472192779611,"G_2","E_2",0.112787918984334,"raw",1039
"387","G_1",-0.022535480794536,"G_1","E_1",0.602148793000742,"means",1039
"388","G_2",0.737472192779612,"G_2","E_2",0.112787918984334,"means",1039
"389","11",-0.0612693216335145,"G_1","E_1",-0.167025533183482,"raw.ne",1039
"390","21",0.0612693216335143,"G_2","E_2",0.167025533183482,"raw.ne",1039
"391","G_11",-0.0612693216335143,"G_1","E_1",-0.167025533183482,"mean.ne",1039
"392","G_21",0.0612693216335144,"G_2","E_2",0.167025533183482,"mean.ne",1039
"393","1",0.197660639923788,"G_1","E_1",-0.240660150642225,"raw",103
"394","2",-0.0607784484410196,"G_2","E_2",0.13873825905744,"raw",103
"395","3",-0.869865027990601,"G_3","E_3",0.761109108475576,"raw",103
"396","4",0.695144298283194,"G_4","E_4",-0.207814048336342,"raw",103
"397","5",-0.421983430896597,"G_5","E_5",-0.256462080094689,"raw",103
"398","6",0.0915314084608275,"G_6","E_6",0.0856101346392863,"raw",103
"399","7",0.0956106957199457,"G_7","E_7",-0.686268528354899,"raw",103
"400","8",0.384722883713995,"G_8","E_8",0.517790324029386,"raw",103
"401","G_1",0.19766063992379,"G_1","E_1",-0.240660150642223,"means",103
"402","G_2",-0.0607784484410202,"G_2","E_2",0.138738259057441,"means",103
"403","G_3",-0.869865027990603,"G_3","E_3",0.761109108475572,"means",103
"404","G_4",0.695144298283195,"G_4","E_4",-0.207814048336343,"means",103
"405","G_5",-0.421983430896596,"G_5","E_5",-0.256462080094688,"means",103
"406","G_6",0.0915314084608277,"G_6","E_6",0.0856101346392857,"means",103
"407","G_7",0.0956106957199455,"G_7","E_7",-0.686268528354898,"means",103
"408","G_8",0.384722883713994,"G_8","E_8",0.517790324029388,"means",103
"409","11",0.363613174062291,"G_1","E_1",-0.326924312935583,"raw.ne",103
"410","21",-0.180781481241709,"G_2","E_2",0.222782469143921,"raw.ne",103
"411","31",-0.857456896719342,"G_3","E_3",0.646567134991709,"raw.ne",103
"412","41",0.619689301208519,"G_4","E_4",-0.174903708125095,"raw.ne",103
"413","51",-0.53480652111363,"G_5","E_5",-0.0451448448073026,"raw.ne",103
"414","61",0.222768976547784,"G_6","E_6",-0.279476060545731,"raw.ne",103
"415","71",0.0797698442783126,"G_7","E_7",-0.444100923196002,"raw.ne",103
"416","81",0.287203602977773,"G_8","E_8",0.401200245474082,"raw.ne",103
"417","G_11",0.363613174062293,"G_1","E_1",-0.326924312935581,"mean.ne",103
"418","G_21",-0.180781481241711,"G_2","E_2",0.222782469143922,"mean.ne",103
"419","G_31",-0.857456896719343,"G_3","E_3",0.646567134991704,"mean.ne",103
"420","G_41",0.61968930120852,"G_4","E_4",-0.174903708125096,"mean.ne",103
"421","G_51",-0.53480652111363,"G_5","E_5",-0.0451448448073015,"mean.ne",103
"422","G_61",0.222768976547784,"G_6","E_6",-0.279476060545731,"mean.ne",103
"423","G_71",0.0797698442783124,"G_7","E_7",-0.444100923196001,"mean.ne",103
"424","G_81",0.287203602977773,"G_8","E_8",0.401200245474084,"mean.ne",103
"425","1",-0.766314938736235,"G_1","E_1",-0.217676435512452,"raw",1040
"426","2",0.764246036609816,"G_2","E_2",0.215607533386033,"raw",1040
"427","G_1",-0.766314938736235,"G_1","E_1",-0.217676435512452,"means",1040
"428","G_2",0.764246036609816,"G_2","E_2",0.215607533386033,"means",1040
"429","11",-0.754886179375726,"G_1","E_1",-0.424433669714423,"raw.ne",1040
"430","21",0.754886179375727,"G_2","E_2",0.424433669714424,"raw.ne",1040
"431","G_11",-0.754886179375726,"G_1","E_1",-0.424433669714424,"mean.ne",1040
"432","G_21",0.754886179375726,"G_2","E_2",0.424433669714423,"mean.ne",1040
"433","1",0.684680150202332,"G_1","E_1",-0.716467083317112,"raw",1041
"434","2",-0.782572869051888,"G_2","E_2",0.618574364467555,"raw",1041
"435","G_1",0.684680150202332,"G_1","E_1",-0.716467083317112,"means",1041
"436","G_2",-0.782572869051888,"G_2","E_2",0.618574364467555,"means",1041
"437","11",0.530168318201494,"G_1","E_1",-0.598900182589907,"raw.ne",1041
"438","21",-0.530168318201494,"G_2","E_2",0.598900182589907,"raw.ne",1041
"439","G_11",0.530168318201494,"G_1","E_1",-0.598900182589906,"mean.ne",1041
"440","G_21",-0.530168318201494,"G_2","E_2",0.598900182589907,"mean.ne",1041
"441","1",-0.411874236743402,"G_1","E_1",0.122581765489891,"raw",1042
"442","2",0.294502407305516,"G_2","E_2",-0.239953594927777,"raw",1042
"443","G_1",-0.411874236743402,"G_1","E_1",0.122581765489891,"means",1042
"444","G_2",0.294502407305516,"G_2","E_2",-0.239953594927777,"means",1042
"445","11",-0.512979433823985,"G_1","E_1",-0.308681073428802,"raw.ne",1042
"446","21",0.512979433823985,"G_2","E_2",0.308681073428802,"raw.ne",1042
"447","G_11",-0.512979433823985,"G_1","E_1",-0.308681073428802,"mean.ne",1042
"448","G_21",0.512979433823985,"G_2","E_2",0.308681073428802,"mean.ne",1042
"449","1",0.0510405641920417,"G_1","E_1",-1.19894565229257,"raw",1043
"450","2",-0.790145022733846,"G_2","E_2",0.459841193750764,"raw",1043
"451","G_1",0.0510405641920416,"G_1","E_1",-1.19894565229257,"means",1043
"452","G_2",-0.790145022733846,"G_2","E_2",0.459841193750764,"means",1043
"453","11",0.442743220525996,"G_1","E_1",-0.701394784014342,"raw.ne",1043
"454","21",-0.442743220525997,"G_2","E_2",0.701394784014342,"raw.ne",1043
"455","G_11",0.442743220525996,"G_1","E_1",-0.701394784014342,"mean.ne",1043
"456","G_21",-0.442743220525997,"G_2","E_2",0.701394784014342,"mean.ne",1043
"457","1",0.463165207753931,"G_1","E_1",-0.493566798976846,"raw",1044
"458","2",-0.12476814053559,"G_2","E_2",0.831963866195187,"raw",1044
"459","G_1",0.463165207753931,"G_1","E_1",-0.493566798976846,"means",1044
"460","G_2",-0.12476814053559,"G_2","E_2",0.831963866195187,"means",1044
"461","11",0.223296693056485,"G_1","E_1",-0.796013873675117,"raw.ne",1044
"462","21",-0.223296693056485,"G_2","E_2",0.796013873675117,"raw.ne",1044
"463","G_11",0.223296693056485,"G_1","E_1",-0.796013873675117,"mean.ne",1044
"464","G_21",-0.223296693056485,"G_2","E_2",0.796013873675117,"mean.ne",1044
"465","1",0.527716880882784,"G_1","E_1",0.213388010461566,"raw",1045
"466","2",0.273306838764244,"G_2","E_2",0.587635709185462,"raw",1045
"467","G_1",0.527716880882784,"G_1","E_1",0.213388010461565,"means",1045
"468","G_2",0.273306838764244,"G_2","E_2",0.587635709185462,"means",1045
"469","11",0.00519415936778422,"G_1","E_1",-0.174305734374656,"raw.ne",1045
"470","21",-0.00519415936778422,"G_2","E_2",0.174305734374656,"raw.ne",1045
"471","G_11",0.00519415936778422,"G_1","E_1",-0.174305734374656,"mean.ne",1045
"472","G_21",-0.00519415936778422,"G_2","E_2",0.174305734374656,"mean.ne",1045
"473","1",-0.67429449956646,"G_1","E_1",0.310878528863702,"raw",1046
"474","2",0.583745116268854,"G_2","E_2",-0.401427912161309,"raw",1046
"475","G_1",-0.67429449956646,"G_1","E_1",0.310878528863702,"means",1046
"476","G_2",0.583745116268854,"G_2","E_2",-0.401427912161308,"means",1046
"477","11",-0.784116338358867,"G_1","E_1",0.322775100209882,"raw.ne",1046
"478","21",0.784116338358867,"G_2","E_2",-0.322775100209882,"raw.ne",1046
"479","G_11",-0.784116338358867,"G_1","E_1",0.322775100209882,"mean.ne",1046
"480","G_21",0.784116338358867,"G_2","E_2",-0.322775100209882,"mean.ne",1046
"481","1",-1.01850124794063,"G_1","E_1",-0.0287758378111624,"raw",1047
"482","2",0.780664704584059,"G_2","E_2",-0.209060705545413,"raw",1047
"483","G_1",-1.01850124794063,"G_1","E_1",-0.0287758378111624,"means",1047
"484","G_2",0.780664704584059,"G_2","E_2",-0.209060705545413,"means",1047
"485","11",-0.742118196111703,"G_1","E_1",0.390366628938658,"raw.ne",1047
"486","21",0.742118196111703,"G_2","E_2",-0.390366628938658,"raw.ne",1047
"487","G_11",-0.742118196111703,"G_1","E_1",0.390366628938658,"mean.ne",1047
"488","G_21",0.742118196111703,"G_2","E_2",-0.390366628938658,"mean.ne",1047
"489","1",1.0128059745281,"G_1","E_1",0.578365114985045,"raw",1048
"490","2",-0.353980807078746,"G_2","E_2",0.0804600524643138,"raw",1048
"491","G_1",1.0128059745281,"G_1","E_1",0.578365114985046,"means",1048
"492","G_2",-0.353980807078746,"G_2","E_2",0.0804600524643136,"means",1048
"493","11",0.537127071461055,"G_1","E_1",0.178240912496634,"raw.ne",1048
"494","21",-0.537127071461055,"G_2","E_2",-0.178240912496634,"raw.ne",1048
"495","G_11",0.537127071461055,"G_1","E_1",0.178240912496634,"mean.ne",1048
"496","G_21",-0.537127071461055,"G_2","E_2",-0.178240912496634,"mean.ne",1048
"497","1",-0.462479253996223,"G_1","E_1",-1.33343776527499,"raw",1049
"498","2",0.250071052646058,"G_2","E_2",1.12102956392483,"raw",1049
"499","G_1",-0.462479253996223,"G_1","E_1",-1.33343776527499,"means",1049
"500","G_2",0.250071052646058,"G_2","E_2",1.12102956392483,"means",1049
"501","11",-0.41619378167258,"G_1","E_1",-0.752709644638897,"raw.ne",1049
"502","21",0.41619378167258,"G_2","E_2",0.752709644638898,"raw.ne",1049
"503","G_11",-0.41619378167258,"G_1","E_1",-0.752709644638897,"mean.ne",1049
"504","G_21",0.41619378167258,"G_2","E_2",0.752709644638898,"mean.ne",1049
"505","1",0.576950613033624,"G_1","E_1",-1.43607389526869,"raw",104
"506","2",0.573580095844116,"G_2","E_2",-1.00374097423544,"raw",104
"507","3",0.161196147999009,"G_3","E_3",-0.476849488110236,"raw",104
"508","4",0.177507462637412,"G_4","E_4",0.0541940162957748,"raw",104
"509","5",-0.0470244003441469,"G_5","E_5",0.30868129239452,"raw",104
"510","6",-0.325768670866173,"G_6","E_6",0.67345751160305,"raw",104
"511","7",-0.296839317288188,"G_7","E_7",0.698377143739321,"raw",104
"512","8",-0.743735261865963,"G_8","E_8",1.25782106273138,"raw",104
"513","G_1",0.576950613033626,"G_1","E_1",-1.43607389526869,"means",104
"514","G_2",0.573580095844117,"G_2","E_2",-1.00374097423543,"means",104
"515","G_3",0.161196147999009,"G_3","E_3",-0.476849488110235,"means",104
"516","G_4",0.177507462637412,"G_4","E_4",0.0541940162957708,"means",104
"517","G_5",-0.0470244003441471,"G_5","E_5",0.308681292394522,"means",104
"518","G_6",-0.325768670866173,"G_6","E_6",0.67345751160305,"means",104
"519","G_7",-0.296839317288188,"G_7","E_7",0.698377143739322,"means",104
"520","G_8",-0.743735261865962,"G_8","E_8",1.25782106273138,"means",104
"521","11",0.459833449778989,"G_1","E_1",-1.3906346744323,"raw.ne",104
"522","21",0.421759882958046,"G_2","E_2",-1.08063414966532,"raw.ne",104
"523","31",0.166275083541951,"G_3","E_3",-0.479724404563073,"raw.ne",104
"524","41",0.0539192420822578,"G_4","E_4",-0.0667553372896533,"raw.ne",104
"525","51",0.0580353640230598,"G_5","E_5",0.284335247236846,"raw.ne",104
"526","61",-0.238161479205739,"G_6","E_6",0.607262366326894,"raw.ne",104
"527","71",-0.371797968137933,"G_7","E_7",0.812542134557491,"raw.ne",104
"528","81",-0.549863575040633,"G_8","E_8",1.31360881782911,"raw.ne",104
"529","G_11",0.45983344977899,"G_1","E_1",-1.3906346744323,"mean.ne",104
"530","G_21",0.421759882958046,"G_2","E_2",-1.08063414966532,"mean.ne",104
"531","G_31",0.166275083541952,"G_3","E_3",-0.479724404563071,"mean.ne",104
"532","G_41",0.0539192420822572,"G_4","E_4",-0.066755337289655,"mean.ne",104
"533","G_51",0.0580353640230594,"G_5","E_5",0.284335247236848,"mean.ne",104
"534","G_61",-0.238161479205739,"G_6","E_6",0.607262366326892,"mean.ne",104
"535","G_71",-0.371797968137932,"G_7","E_7",0.81254213455749,"mean.ne",104
"536","G_81",-0.549863575040633,"G_8","E_8",1.31360881782911,"mean.ne",104
"537","1",0.0664669085880951,"G_1","E_1",-0.115844136400641,"raw",1050
"538","2",0.649795031350661,"G_2","E_2",0.832106076339397,"raw",1050
"539","G_1",0.0664669085880953,"G_1","E_1",-0.115844136400641,"means",1050
"540","G_2",0.649795031350661,"G_2","E_2",0.832106076339397,"means",1050
"541","11",-0.340824744917618,"G_1","E_1",-0.796123063565291,"raw.ne",1050
"542","21",0.340824744917618,"G_2","E_2",0.796123063565291,"raw.ne",1050
"543","G_11",-0.340824744917618,"G_1","E_1",-0.796123063565291,"mean.ne",1050
"544","G_21",0.340824744917618,"G_2","E_2",0.796123063565291,"mean.ne",1050
"545","1",0.461450173873409,"G_1","E_1",-0.737420879859924,"raw",1051
"546","2",0.417525783806784,"G_2","E_2",-0.0923206397140828,"raw",1051
"547","3",-0.0294026336770913,"G_3","E_3",0.252473606800379,"raw",1051
"548","4",-0.789048693238382,"G_4","E_4",0.637792543538348,"raw",1051
"549","G_1",0.461450173873409,"G_1","E_1",-0.737420879859923,"means",1051
"550","G_2",0.417525783806785,"G_2","E_2",-0.0923206397140856,"means",1051
"551","G_3",-0.0294026336770913,"G_3","E_3",0.252473606800379,"means",1051
"552","G_4",-0.789048693238383,"G_4","E_4",0.637792543538349,"means",1051
"553","11",0.61692860595525,"G_1","E_1",-0.643822297486516,"raw.ne",1051
"554","21",0.411272757085744,"G_2","E_2",-0.182267886645303,"raw.ne",1051
"555","31",-0.0274889331329292,"G_3","E_3",0.154542148306496,"raw.ne",1051
"556","41",-1.00071242990806,"G_4","E_4",0.671548035825324,"raw.ne",1051
"557","G_11",0.61692860595525,"G_1","E_1",-0.643822297486515,"mean.ne",1051
"558","G_21",0.411272757085744,"G_2","E_2",-0.182267886645305,"mean.ne",1051
"559","G_31",-0.027488933132929,"G_3","E_3",0.154542148306496,"mean.ne",1051
"560","G_41",-1.00071242990806,"G_4","E_4",0.671548035825324,"mean.ne",1051
"561","1",0.936685909445291,"G_1","E_1",-0.467811508633857,"raw",1052
"562","2",0.862542994343856,"G_2","E_2",-0.49881218134385,"raw",1052
"563","3",-0.91793165175121,"G_3","E_3",0.883436176833116,"raw",1052
"564","4",-0.494083429265359,"G_4","E_4",0.470401335917169,"raw",1052
"565","G_1",0.936685909445291,"G_1","E_1",-0.467811508633857,"means",1052
"566","G_2",0.862542994343856,"G_2","E_2",-0.49881218134385,"means",1052
"567","G_3",-0.91793165175121,"G_3","E_3",0.883436176833116,"means",1052
"568","G_4",-0.494083429265359,"G_4","E_4",0.470401335917168,"means",1052
"569","11",0.444620625967198,"G_1","E_1",-0.615194938893118,"raw.ne",1052
"570","21",0.61546465501163,"G_2","E_2",-0.444216665154022,"raw.ne",1052
"571","31",-0.577735735049319,"G_3","E_3",0.576156222666639,"raw.ne",1052
"572","41",-0.482349545929508,"G_4","E_4",0.483255381380501,"raw.ne",1052
"573","G_11",0.444620625967198,"G_1","E_1",-0.615194938893117,"mean.ne",1052
"574","G_21",0.61546465501163,"G_2","E_2",-0.444216665154022,"mean.ne",1052
"575","G_31",-0.57773573504932,"G_3","E_3",0.576156222666639,"mean.ne",1052
"576","G_41",-0.482349545929507,"G_4","E_4",0.483255381380501,"mean.ne",1052
"577","1",-0.02564602430631,"G_1","E_1",-1.27028180329652,"raw",1053
"578","2",-0.343447782088898,"G_2","E_2",-0.0124334348010462,"raw",1053
"579","3",-0.762997512504376,"G_3","E_3",0.0388606392330906,"raw",1053
"580","4",0.16597205559809,"G_4","E_4",0.277735335562985,"raw",1053
"581","G_1",-0.0256460243063095,"G_1","E_1",-1.27028180329652,"means",1053
"582","G_2",-0.343447782088898,"G_2","E_2",-0.0124334348010482,"means",1053
"583","G_3",-0.762997512504375,"G_3","E_3",0.0388606392330916,"means",1053
"584","G_4",0.16597205559809,"G_4","E_4",0.277735335562985,"means",1053
"585","11",0.369386586413119,"G_1","E_1",-1.00838750155014,"raw.ne",1053
"586","21",-0.167738440416263,"G_2","E_2",0.137625661931302,"raw.ne",1053
"587","31",-0.433747583287626,"G_3","E_3",0.108994836422476,"raw.ne",1053
"588","41",0.232099437290771,"G_4","E_4",0.761767003196366,"raw.ne",1053
"589","G_11",0.369386586413119,"G_1","E_1",-1.00838750155014,"mean.ne",1053
"590","G_21",-0.167738440416264,"G_2","E_2",0.1376256619313,"mean.ne",1053
"591","G_31",-0.433747583287626,"G_3","E_3",0.108994836422476,"mean.ne",1053
"592","G_41",0.232099437290771,"G_4","E_4",0.761767003196368,"mean.ne",1053
"593","1",0.651345883776607,"G_1","E_1",-0.976724305559588,"raw",1054
"594","2",0.280044256969178,"G_2","E_2",0.427539932866187,"raw",1054
"595","3",-0.473498106786347,"G_3","E_3",0.763982225193966,"raw",1054
"596","4",-0.436397195903691,"G_4","E_4",-0.193303014444818,"raw",1054
"597","G_1",0.651345883776607,"G_1","E_1",-0.976724305559589,"means",1054
"598","G_2",0.280044256969177,"G_2","E_2",0.427539932866187,"means",1054
"599","G_3",-0.473498106786347,"G_3","E_3",0.763982225193967,"means",1054
"600","G_4",-0.436397195903691,"G_4","E_4",-0.193303014444818,"means",1054
"601","11",0.9931745057792,"G_1","E_1",-0.962705510591716,"raw.ne",1054
"602","21",0.0540327762658389,"G_2","E_2",0.0568628751434617,"raw.ne",1054
"603","31",-0.704562508154457,"G_3","E_3",0.767674647237874,"raw.ne",1054
"604","41",-0.342644773890582,"G_4","E_4",0.13816798821038,"raw.ne",1054
"605","G_11",0.9931745057792,"G_1","E_1",-0.962705510591716,"mean.ne",1054
"606","G_21",0.0540327762658379,"G_2","E_2",0.0568628751434617,"mean.ne",1054
"607","G_31",-0.704562508154456,"G_3","E_3",0.767674647237875,"mean.ne",1054
"608","G_41",-0.342644773890581,"G_4","E_4",0.13816798821038,"mean.ne",1054
"609","1",-0.767148932598404,"G_1","E_1",-0.79990310311464,"raw",1055
"610","2",-0.513607170891976,"G_2","E_2",-0.151441456881626,"raw",1055
"611","3",0.0422807894150135,"G_3","E_3",0.388089463388537,"raw",1055
"612","4",1.19606418456291,"G_4","E_4",0.520843967095266,"raw",1055
"613","G_1",-0.767148932598405,"G_1","E_1",-0.799903103114639,"means",1055
"614","G_2",-0.513607170891975,"G_2","E_2",-0.151441456881625,"means",1055
